video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
gl24Ts6JjZ8,UCupvZG-5ko_eiXAupbDfxWw,Expert warns children may drive coronavirus like they drive colds,CNN,News & Politics,none,174099,2109,0,1659,2020-08-11T17:57:46Z,"latest News,Happening Now,CNN,Coronavirus,Vaccine,Russia,Back to School,Donald Trump,Children",PT10M32S,hd,false,https://i.ytimg.com/vi/gl24Ts6JjZ8/default.jpg,https://www.youtube.com/watch?v=gl24Ts6JjZ8
S-uFhQcYxv8,UCupvZG-5ko_eiXAupbDfxWw,"Coronavirus deaths in US top 3,000",CNN,News & Politics,none,817070,5270,0,4566,2020-03-31T08:49:25Z,"latest News,Happening Now,CNN,world news,us news,don lemon",PT9M57S,hd,true,https://i.ytimg.com/vi/S-uFhQcYxv8/default.jpg,https://www.youtube.com/watch?v=S-uFhQcYxv8
mjOzYwRalw8,UCupvZG-5ko_eiXAupbDfxWw,WHO criticized for praising China's initial coronavirus response,CNN,News & Politics,none,183781,1542,0,2106,2020-04-14T09:10:29Z,"latest News,Happening Now,CNN,cnni,nic robertson,who,w.h.o.,world health organization,health news,world news",PT6M27S,hd,true,https://i.ytimg.com/vi/mjOzYwRalw8/default.jpg,https://www.youtube.com/watch?v=mjOzYwRalw8
Lx77Aobghg8,UCupvZG-5ko_eiXAupbDfxWw,Trump praised China's coronavirus response during pandemic,CNN,News & Politics,none,511092,4021,0,5377,2020-04-15T08:54:15Z,"latest News,Happening Now,CNN,donald trump,chris cuomo,cuomo primetime,president donald trump,world news,politics",PT5M21S,hd,false,https://i.ytimg.com/vi/Lx77Aobghg8/default.jpg,https://www.youtube.com/watch?v=Lx77Aobghg8
RO09JTw-5kw,UCupvZG-5ko_eiXAupbDfxWw,Are coronavirus masks a political statement?,CNN,News & Politics,none,76457,1058,0,916,2020-05-05T16:12:57Z,"latest News,Happening Now,CNN",PT6M50S,hd,false,https://i.ytimg.com/vi/RO09JTw-5kw/default.jpg,https://www.youtube.com/watch?v=RO09JTw-5kw
1QPs-aN0c34,UCaXkIU1QidjPwiAYu6GcHjg,How Can You Treat Symptoms Of Coronavirus And When Should You Be Tested? | MSNBC,MSNBC,News & Politics,none,140876,1659,0,461,2020-03-14T16:53:31Z,"Ali Velshi,Coronavirus,Coronavirus - Health Tips",PT3M44S,hd,true,https://i.ytimg.com/vi/1QPs-aN0c34/default.jpg,https://www.youtube.com/watch?v=1QPs-aN0c34
vzOLgfU9ypQ,UCaXkIU1QidjPwiAYu6GcHjg,Coronavirus Enters Devastating New Phase | Morning Joe | MSNBC,MSNBC,News & Politics,none,783461,4922,0,2694,2020-03-12T11:29:49Z,"News,Health,White House,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,cdc,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,covid-19 news",PT4M42S,hd,true,https://i.ytimg.com/vi/vzOLgfU9ypQ/default.jpg,https://www.youtube.com/watch?v=vzOLgfU9ypQ
2WgNLO67Z18,UCaXkIU1QidjPwiAYu6GcHjg,Answering Your Questions About The Coronavirus Pandemic | MSNBC,MSNBC,News & Politics,none,11143,218,0,48,2021-01-11T17:29:47Z,"Coronavirus,The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,right wing terrorists,terrorism,domestic terrorism,capitol building seige,washing dc,dc,dc riots,president trump,2020 election,us protest,us protest capitol,Us protest 2021",PT6M42S,hd,true,https://i.ytimg.com/vi/2WgNLO67Z18/default.jpg,https://www.youtube.com/watch?v=2WgNLO67Z18
5BQ8l8grQ4g,UCaXkIU1QidjPwiAYu6GcHjg,U.S. Suffers Deadliest Day Of Coronavirus Outbreak Thus Far | Morning Joe | MSNBC,MSNBC,News & Politics,none,1318969,7208,0,5650,2020-03-31T11:59:49Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Suffers Deadliest Day,confirmed cases",PT9M15S,hd,true,https://i.ytimg.com/vi/5BQ8l8grQ4g/default.jpg,https://www.youtube.com/watch?v=5BQ8l8grQ4g
YpbKKD1NAlE,UCaXkIU1QidjPwiAYu6GcHjg,Coronavirus Outbreak Continues With Two New Cases In Washington State | MSNBC,MSNBC,News & Politics,none,409056,3140,0,2053,2020-03-01T20:30:16Z,"Health,Coronavirus,msnbc",PT3M5S,hd,true,https://i.ytimg.com/vi/YpbKKD1NAlE/default.jpg,https://www.youtube.com/watch?v=YpbKKD1NAlE
QwGfY5CJJZ0,UCaXkIU1QidjPwiAYu6GcHjg,Answering Your Questions About The Coronavirus Pandemic | MSNBC,MSNBC,News & Politics,none,4128,122,0,52,2021-02-15T15:29:46Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,Covid-19 outbreak",PT8M32S,hd,true,https://i.ytimg.com/vi/QwGfY5CJJZ0/default.jpg,https://www.youtube.com/watch?v=QwGfY5CJJZ0
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,Answering Your Questions About The Coronavirus Pandemic | MSNBC,MSNBC,News & Politics,none,5416,115,0,62,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,true,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
c8TltWFwKuA,UCaXkIU1QidjPwiAYu6GcHjg,Cuomo On Coronavirus: 'This Is A Character Test For All Of Us' | MSNBC,MSNBC,News & Politics,none,63935,538,0,300,2020-03-17T17:59:49Z,"Andrew Cuomo,U.S. news,Health,Coronavirus,msnbc,NBC News,news,breaking news,us news,world news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Cuomo On Coronavirus,Character Test",PT1M15S,hd,true,https://i.ytimg.com/vi/c8TltWFwKuA/default.jpg,https://www.youtube.com/watch?v=c8TltWFwKuA
cbbrlKl4Fak,UCaXkIU1QidjPwiAYu6GcHjg,Coronavirus Cure? Hear From Top Scientist Who Spent 'Years' Devising Cure For COVID-19 | MSNBC,MSNBC,News & Politics,none,312937,2572,0,819,2020-03-17T00:49:39Z,"Washington,Health,Ari Melber,White House,Global Health,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,top stories,pop culture,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,Coronavirus Cure,University of North Carolina,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT5M19S,hd,true,https://i.ytimg.com/vi/cbbrlKl4Fak/default.jpg,https://www.youtube.com/watch?v=cbbrlKl4Fak
TySmb2_kZj0,UCaXkIU1QidjPwiAYu6GcHjg,Bill Gates On How Quickly We Could See A Coronavirus Vaccine | MSNBC,MSNBC,News & Politics,none,1351393,8254,0,13766,2020-04-24T03:48:23Z,"News,National Security,Best of last night,Global Health,Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Bill Gates,Coronavirus Vaccine",PT4M2S,hd,true,https://i.ytimg.com/vi/TySmb2_kZj0/default.jpg,https://www.youtube.com/watch?v=TySmb2_kZj0
FbOde3RKYZ8,UCaXkIU1QidjPwiAYu6GcHjg,Medical Experts Answer Your Questions About Coronavirus | The Last Word | MSNBC,MSNBC,News & Politics,none,52953,334,0,125,2020-03-14T04:51:49Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update",PT5M34S,hd,true,https://i.ytimg.com/vi/FbOde3RKYZ8/default.jpg,https://www.youtube.com/watch?v=FbOde3RKYZ8
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,How The Coronavirus Pandemic Could Change America Forever | The 11th Hour | MSNBC,MSNBC,News & Politics,none,59272,527,0,195,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,true,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
unN8leCvHyM,UCaXkIU1QidjPwiAYu6GcHjg,ER Doctor Explains What To Do If You Start Showing Coronavirus Symptoms | All In | MSNBC,MSNBC,News & Politics,none,422636,3175,0,870,2020-03-13T01:54:23Z,"Health,Global Health,Coronavirus,Coronavirus - Health Tips,Coronavirus - Culture,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,elections,chris hayes msnbc,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update,coronavirus us,coronavirus news",PT5M1S,hd,true,https://i.ytimg.com/vi/unN8leCvHyM/default.jpg,https://www.youtube.com/watch?v=unN8leCvHyM
_-VxuZmEhV0,UCaXkIU1QidjPwiAYu6GcHjg,Chris Hayes On How The U.S. Is On Italy's Coronavirus Trajectory | All In | MSNBC,MSNBC,News & Politics,none,367474,4692,0,1034,2020-03-12T02:16:04Z,"News,Health,White House,Donald Trump,Best of last night,Global Health,Chris Hayes Commentary,Coronavirus,All In With Chris Hayes,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,chris hayes msnbc,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT6M34S,hd,true,https://i.ytimg.com/vi/_-VxuZmEhV0/default.jpg,https://www.youtube.com/watch?v=_-VxuZmEhV0
2kEM0XZf4Bo,UCaXkIU1QidjPwiAYu6GcHjg,Global Hunger Crisis Intensified By Coronavirus Pandemic | MTP Daily | MSNBC,MSNBC,News & Politics,none,23567,254,0,64,2020-12-15T20:39:06Z,"First Read,Politics,MTP Daily,Best of last night,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,news,chuck todd live,msnbc chuck todd,chuck todd msnbc,social distancing,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,global Hunger Crisis,World Food Program",PT2M2S,hd,true,https://i.ytimg.com/vi/2kEM0XZf4Bo/default.jpg,https://www.youtube.com/watch?v=2kEM0XZf4Bo
7PxTyPumPeI,UCaXkIU1QidjPwiAYu6GcHjg,U.S. Surpasses 12 Million Coronavirus Cases | MSNBC,MSNBC,News & Politics,none,23666,305,0,251,2020-11-21T19:09:49Z,"U.S. news,Alex Witt,Coronavirus,Weekends with Alex Witt",PT29S,hd,true,https://i.ytimg.com/vi/7PxTyPumPeI/default.jpg,https://www.youtube.com/watch?v=7PxTyPumPeI
FOr1neUb5QI,UCaXkIU1QidjPwiAYu6GcHjg,Redlener: Those Downplaying Coronavirus Are Disconnected From Reality | The 11th Hour | MSNBC,MSNBC,News & Politics,none,696264,3559,0,3181,2020-04-17T05:02:28Z,"News,Republicans,National Security,Health,White House,Brian Williams,Best of last night,Global Health,Science,Trump Impeachment Inquiry,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Redlener,Downplaying Coronavirus,severity of the coronavirus,Pandemic,Dr. Irwin Redlener,COVID-19,donald trump,coronavirus outbreak",PT4M37S,hd,true,https://i.ytimg.com/vi/FOr1neUb5QI/default.jpg,https://www.youtube.com/watch?v=FOr1neUb5QI
LwJTTpHNXlE,UCaXkIU1QidjPwiAYu6GcHjg,Frontline Releases New Documentary 'Coronavirus Pandemic' | Morning Joe | MSNBC,MSNBC,News & Politics,none,163113,1258,0,462,2020-04-20T15:00:24Z,"News,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Frontline Release,New Documentary",PT11M53S,hd,true,https://i.ytimg.com/vi/LwJTTpHNXlE/default.jpg,https://www.youtube.com/watch?v=LwJTTpHNXlE
7ajACc7ul4k,UCaXkIU1QidjPwiAYu6GcHjg,Infectious Disease Expert: Half Of America Is Likely To Catch Coronavirus | The 11th Hour | MSNBC,MSNBC,News & Politics,none,443656,2499,0,1254,2020-03-12T04:26:29Z,"News,Republicans,National Security,Health,Healthcare,White House,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,11th hour,11th hour msnbc,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT3M20S,hd,true,https://i.ytimg.com/vi/7ajACc7ul4k/default.jpg,https://www.youtube.com/watch?v=7ajACc7ul4k
-0RC_-d_ZLg,UCaXkIU1QidjPwiAYu6GcHjg,What Can Government Do As Coronavirus Wreaks Havoc On The Economy? | The 11th Hour | MSNBC,MSNBC,News & Politics,none,28725,264,0,57,2020-03-13T04:59:30Z,"News,Health,Healthcare,White House,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Jobs,Wall Street,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,11th hour,11th hour msnbc,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT2M14S,hd,true,https://i.ytimg.com/vi/-0RC_-d_ZLg/default.jpg,https://www.youtube.com/watch?v=-0RC_-d_ZLg
-SV8a9lGGk8,UCaXkIU1QidjPwiAYu6GcHjg,Americans See Massive Disruptions To Daily Life As Coronavirus Spreads - Day That Was | MSNBC,MSNBC,News & Politics,none,110087,1306,0,399,2020-03-13T11:05:53Z,"MSNBC,news,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,NBC News,nbc,breaking news,us news,world news,politics,current events,top stories,pop culture,msnbc live",PT5M32S,hd,false,https://i.ytimg.com/vi/-SV8a9lGGk8/default.jpg,https://www.youtube.com/watch?v=-SV8a9lGGk8
9Aa63yNE_ak,UCaXkIU1QidjPwiAYu6GcHjg,Woodward: ‘No Guidance From The President’ On Coronavirus Pandemic | The Last Word | MSNBC,MSNBC,News & Politics,none,71508,1358,0,299,2020-09-17T04:04:17Z,"White House,Donald Trump,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,news,Bob Woodward,Coronavirus Pandemic,failed Americans,factual guidance,covid-19,covid-19 news,covid-19 news 2020,trump on covid-19,bob woodward 2020,2020 elections,president trump,trump",PT6M45S,hd,true,https://i.ytimg.com/vi/9Aa63yNE_ak/default.jpg,https://www.youtube.com/watch?v=9Aa63yNE_ak
YOu3er_zpAo,UCaXkIU1QidjPwiAYu6GcHjg,U.S. Shatters Daily Coronavirus Case Count As Omicron Surges,MSNBC,News & Politics,none,26867,335,0,301,2021-12-31T05:00:15Z,"Lawrence O'Donnell,covid cases,covid,omicron,delta,covid surge,msnbc,us news,news",PT6M20S,hd,false,https://i.ytimg.com/vi/YOu3er_zpAo/default.jpg,https://www.youtube.com/watch?v=YOu3er_zpAo
0IXlvcL6WdE,UCaXkIU1QidjPwiAYu6GcHjg,Why Slowing The Spread Of Coronavirus Is Critical To Public Health | The 11th Hour | MSNBC,MSNBC,News & Politics,none,43733,238,0,45,2020-03-14T05:26:12Z,"News,National Security,Health,White House,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,11th hour,11th hour msnbc,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT2M33S,hd,true,https://i.ytimg.com/vi/0IXlvcL6WdE/default.jpg,https://www.youtube.com/watch?v=0IXlvcL6WdE
HZFq6UWEcWE,UCaXkIU1QidjPwiAYu6GcHjg,Voices From The Front Lines: Medical Workers Share Their Coronavirus Stories | MTP Daily | MSNBC,MSNBC,News & Politics,none,11026,112,0,13,2020-04-03T23:43:04Z,"News,Meet the Press,MTP Daily,Best of last night,First Read,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,chuck todd live,msnbc chuck todd,chuck todd msnbc,coronavirus update,coronavirus us,coronavirus news,cdc,virus protection,coronavirus outbreak,COVID-19,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT1M5S,hd,true,https://i.ytimg.com/vi/HZFq6UWEcWE/default.jpg,https://www.youtube.com/watch?v=HZFq6UWEcWE
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,Dr. Lipi Roy Answering Your Questions About The Coronavirus Pandemic | MSNBC,MSNBC,News & Politics,none,4218,70,0,70,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,true,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
W6NLnZnYSLs,UCaXkIU1QidjPwiAYu6GcHjg,What Made The Coronavirus An Uneven Pandemic | Morning Joe | MSNBC,MSNBC,News & Politics,none,17104,258,0,122,2021-03-23T15:59:49Z,"U.S. news,Health,World News,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,cdc,quarantine,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT6M8S,hd,true,https://i.ytimg.com/vi/W6NLnZnYSLs/default.jpg,https://www.youtube.com/watch?v=W6NLnZnYSLs
pEVJUgPZfBE,UCaXkIU1QidjPwiAYu6GcHjg,World Health Organization Declares Coronavirus A Pandemic | Andrea Mitchell | MSNBC,MSNBC,News & Politics,none,87332,858,0,375,2020-03-11T17:12:38Z,"Andrea Mitchell,Coronavirus,Andrea Mitchell Reports,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,andrea mitchell msnbc,andrea mitchell live,news,breaking news,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates",PT2M52S,hd,true,https://i.ytimg.com/vi/pEVJUgPZfBE/default.jpg,https://www.youtube.com/watch?v=pEVJUgPZfBE
tBbKfmeFk4E,UCaXkIU1QidjPwiAYu6GcHjg,Trump Campaigns In Wisconsin As CDC Warns Coronavirus Outbreak | The 11th Hour | MSNBC,MSNBC,News & Politics,none,231472,3275,0,1090,2020-06-26T04:38:43Z,"News,Republicans,Democrats,Congress,National Security,Health,Healthcare,Politics,White House,Brian Williams,Joe Biden,Donald Trump,Best of last night,Global Health,2020 Elections,Decision 2020,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Trump Campaigns,Campaigns In Wisconsin,CDC,Coronavirus Outbreak,covid-19,COVID-19 outbreak",PT6M50S,hd,true,https://i.ytimg.com/vi/tBbKfmeFk4E/default.jpg,https://www.youtube.com/watch?v=tBbKfmeFk4E
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,Racial And Wealth Disparities Laid Bare By Coronavirus Pandemic | MSNBC,MSNBC,News & Politics,none,22445,319,0,90,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,true,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
BCjqqqfCggw,UCaXkIU1QidjPwiAYu6GcHjg,China Still Concerned With Coronavirus Hot Spots | Morning Joe | MSNBC,MSNBC,News & Politics,none,524186,2082,0,1253,2020-04-13T13:00:35Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Janis Mackey Frayer,China,Coronavirus Hot Spots",PT3M,hd,true,https://i.ytimg.com/vi/BCjqqqfCggw/default.jpg,https://www.youtube.com/watch?v=BCjqqqfCggw
yLyDCMjdbVQ,UCaXkIU1QidjPwiAYu6GcHjg,Dr. Ashish Jha On The Coronavirus Pandemic: ‘The End Is Not Near.’ | Craig Melvin | MSNBC,MSNBC,News & Politics,none,29649,623,0,153,2020-10-19T17:29:53Z,"Craig Melvin,Coronavirus,MSNBC,NBC News,news,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,craig melvin live,msnbc live,craig melvin msnbc,coronavirus update,coronavirus us,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT4M9S,hd,true,https://i.ytimg.com/vi/yLyDCMjdbVQ/default.jpg,https://www.youtube.com/watch?v=yLyDCMjdbVQ
-2h2bQYO-0E,UCaXkIU1QidjPwiAYu6GcHjg,Coronavirus Pandemic Cases Continue To Sweep Across U.S. | Morning Joe | MSNBC,MSNBC,News & Politics,none,98503,1114,0,272,2020-07-21T12:59:48Z,"Politics,Russia,Donald Trump,Congress,Homeland Security,Campaign Finance,Joe Biden,Best of last night,2020 Elections,Decision 2020,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT8M46S,hd,false,https://i.ytimg.com/vi/-2h2bQYO-0E/default.jpg,https://www.youtube.com/watch?v=-2h2bQYO-0E
71RnbszZ9Lw,UCaXkIU1QidjPwiAYu6GcHjg,Coronavirus Death Toll In Italy Officially Surpasses China | MSNBC,MSNBC,News & Politics,none,1456944,6796,0,5212,2020-03-19T19:36:51Z,"MSNBC,news,italy,china,italy coronavirus,china coronavirus,death toll,coronavirus death toll,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,italy updates",PT1M30S,hd,false,https://i.ytimg.com/vi/71RnbszZ9Lw/default.jpg,https://www.youtube.com/watch?v=71RnbszZ9Lw
hyR3j-swUVQ,UCaXkIU1QidjPwiAYu6GcHjg,U.S. Records Worst Weekend For New Coronavirus Infections | Morning Joe | MSNBC,MSNBC,News & Politics,none,201131,2429,0,633,2020-07-20T14:31:34Z,"Economy,Business,Politics,Donald Trump,Health,Florida,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics news,political news,elections,morning joe full,morning joe live,morning joe today,Coronavirus Infections,Chief Medical Correspondent,Dr. Dave Campbell,face coverings,covid-19,covid-19 news,covid-19 us cases,cdc,masks,covid",PT6M32S,hd,false,https://i.ytimg.com/vi/hyR3j-swUVQ/default.jpg,https://www.youtube.com/watch?v=hyR3j-swUVQ
